,id,left,top,right,bottom,geometry,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe,hhinc_<10,hhinc_10-15,hhinc_15-20,hhinc_20-25,hhinc_25-30,hhinc_30-35,hhinc_35-40,hhinc_40-45,hhinc_45-50,hhinc_50-60,hhinc_60-75,hhinc_med
1928,1899,7850301.9918,619412.1747,7860861.9918,629972.1747,POINT (7850301.9918 619412.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1929,1899,7850301.9918,619412.1747,7860861.9918,629972.1747,POINT (7850301.9918 619412.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,0,0,0,0,0,0,0,0,0,0,0,0
1930,1900,7850301.9918,608852.1747,7860861.9918,619412.1747,POINT (7850301.9918 608852.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1931,1900,7850301.9918,608852.1747,7860861.9918,619412.1747,POINT (7850301.9918 608852.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,0,0,0,0,0,0,0,0,0,0,0,0
1932,1901,7850301.9918,598292.1747,7860861.9918,608852.1747,POINT (7850301.9918 598292.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,200766033.0,264043.0,+45.2884491,-121.8072815,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,62,30,8,11,33,21,13,23,33,31,83,98487
1933,1901,7850301.9918,598292.1747,7860861.9918,608852.1747,POINT (7850301.9918 598292.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,200766033.0,264043.0,+45.2884491,-121.8072815,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,62,30,8,11,33,21,13,23,33,31,83,98487
1934,1902,7850301.9918,587732.1747,7860861.9918,598292.1747,POINT (7850301.9918 587732.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,200766033.0,264043.0,+45.2884491,-121.8072815,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,62,30,8,11,33,21,13,23,33,31,83,98487
1935,1902,7850301.9918,587732.1747,7860861.9918,598292.1747,POINT (7850301.9918 587732.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,200766033.0,264043.0,+45.2884491,-121.8072815,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,62,30,8,11,33,21,13,23,33,31,83,98487
1936,1903,7850301.9918,577172.1747,7860861.9918,587732.1747,POINT (7850301.9918 577172.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,200766033.0,264043.0,+45.2884491,-121.8072815,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,62,30,8,11,33,21,13,23,33,31,83,98487
1937,1903,7850301.9918,577172.1747,7860861.9918,587732.1747,POINT (7850301.9918 577172.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,200766033.0,264043.0,+45.2884491,-121.8072815,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,62,30,8,11,33,21,13,23,33,31,83,98487
1938,1904,7850301.9918,566612.1747,7860861.9918,577172.1747,POINT (7850301.9918 566612.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1939,1905,7850301.9918,556052.1747,7860861.9918,566612.1747,POINT (7850301.9918 556052.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1940,1906,7850301.9918,545492.1747,7860861.9918,556052.1747,POINT (7850301.9918 545492.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1941,1907,7850301.9918,534932.1747,7860861.9918,545492.1747,POINT (7850301.9918 534932.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1942,1908,7850301.9918,524372.1747,7860861.9918,534932.1747,POINT (7850301.9918 524372.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1943,1909,7850301.9918,513812.1747,7860861.9918,524372.1747,POINT (7850301.9918 513812.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1944,1910,7850301.9918,503252.1747,7860861.9918,513812.1747,POINT (7850301.9918 503252.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1945,1911,7850301.9918,492692.1747,7860861.9918,503252.1747,POINT (7850301.9918 492692.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1946,1912,7850301.9918,482132.1747,7860861.9918,492692.1747,POINT (7850301.9918 482132.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1947,1913,7850301.9918,471572.1747,7860861.9918,482132.1747,POINT (7850301.9918 471572.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1948,1914,7850301.9918,461012.1747,7860861.9918,471572.1747,POINT (7850301.9918 461012.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1949,1915,7850301.9918,450452.1747,7860861.9918,461012.1747,POINT (7850301.9918 450452.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1950,1916,7850301.9918,439892.1747,7860861.9918,450452.1747,POINT (7850301.9918 439892.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,1917,7850301.9918,429332.1747,7860861.9918,439892.1747,POINT (7850301.9918 429332.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,1918,7850301.9918,418772.1747,7860861.9918,429332.1747,POINT (7850301.9918 418772.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,1919,7850301.9918,408212.1747,7860861.9918,418772.1747,POINT (7850301.9918 408212.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,1920,7850301.9918,397652.1747,7860861.9918,408212.1747,POINT (7850301.9918 397652.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,1921,7860861.9918,809492.1747,7871421.9918,820052.1747,POINT (7860861.9918 809492.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,1922,7860861.9918,798932.1747,7871421.9918,809492.1747,POINT (7860861.9918 798932.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,1923,7860861.9918,788372.1747,7871421.9918,798932.1747,POINT (7860861.9918 788372.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,1924,7860861.9918,777812.1747,7871421.9918,788372.1747,POINT (7860861.9918 777812.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,1925,7860861.9918,767252.1747,7871421.9918,777812.1747,POINT (7860861.9918 767252.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,1926,7860861.9918,756692.1747,7871421.9918,767252.1747,POINT (7860861.9918 756692.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1927,7860861.9918,746132.1747,7871421.9918,756692.1747,POINT (7860861.9918 746132.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1928,7860861.9918,735572.1747,7871421.9918,746132.1747,POINT (7860861.9918 735572.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1929,7860861.9918,725012.1747,7871421.9918,735572.1747,POINT (7860861.9918 725012.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1930,7860861.9918,714452.1747,7871421.9918,725012.1747,POINT (7860861.9918 714452.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1931,7860861.9918,703892.1747,7871421.9918,714452.1747,POINT (7860861.9918 703892.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1932,7860861.9918,693332.1747,7871421.9918,703892.1747,POINT (7860861.9918 693332.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,1933,7860861.9918,682772.1747,7871421.9918,693332.1747,POINT (7860861.9918 682772.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1934,7860861.9918,672212.1747,7871421.9918,682772.1747,POINT (7860861.9918 672212.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,1935,7860861.9918,661652.1747,7871421.9918,672212.1747,POINT (7860861.9918 661652.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,1936,7860861.9918,651092.1747,7871421.9918,661652.1747,POINT (7860861.9918 651092.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1971,1936,7860861.9918,651092.1747,7871421.9918,661652.1747,POINT (7860861.9918 651092.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,0,0,0,0,0,0,0,0,0,0,0,0
1972,1937,7860861.9918,640532.1747,7871421.9918,651092.1747,POINT (7860861.9918 640532.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1973,1937,7860861.9918,640532.1747,7871421.9918,651092.1747,POINT (7860861.9918 640532.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,0,0,0,0,0,0,0,0,0,0,0,0
1974,1938,7860861.9918,629972.1747,7871421.9918,640532.1747,POINT (7860861.9918 629972.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1975,1938,7860861.9918,629972.1747,7871421.9918,640532.1747,POINT (7860861.9918 629972.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,0,0,0,0,0,0,0,0,0,0,0,0
1976,1939,7860861.9918,619412.1747,7871421.9918,629972.1747,POINT (7860861.9918 619412.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1977,1939,7860861.9918,619412.1747,7871421.9918,629972.1747,POINT (7860861.9918 619412.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,0,0,0,0,0,0,0,0,0,0,0,0
1978,1940,7860861.9918,608852.1747,7871421.9918,619412.1747,POINT (7860861.9918 608852.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1979,1940,7860861.9918,608852.1747,7871421.9918,619412.1747,POINT (7860861.9918 608852.1747),41,005,024304,3,410050243043,Block Group 3,G5030,S,425337998.0,3960728.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,0,0,0,0,0,0,0,0,0,0,0,0
1980,1941,7860861.9918,598292.1747,7871421.9918,608852.1747,POINT (7860861.9918 598292.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,200766033.0,264043.0,+45.2884491,-121.8072815,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,62,30,8,11,33,21,13,23,33,31,83,98487
1981,1941,7860861.9918,598292.1747,7871421.9918,608852.1747,POINT (7860861.9918 598292.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,200766033.0,264043.0,+45.2884491,-121.8072815,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,62,30,8,11,33,21,13,23,33,31,83,98487
1982,1942,7860861.9918,587732.1747,7871421.9918,598292.1747,POINT (7860861.9918 587732.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,200766033.0,264043.0,+45.2884491,-121.8072815,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,62,30,8,11,33,21,13,23,33,31,83,98487
1983,1942,7860861.9918,587732.1747,7871421.9918,598292.1747,POINT (7860861.9918 587732.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,200766033.0,264043.0,+45.2884491,-121.8072815,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,62,30,8,11,33,21,13,23,33,31,83,98487
1984,1943,7860861.9918,577172.1747,7871421.9918,587732.1747,POINT (7860861.9918 577172.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,200766033.0,264043.0,+45.2884491,-121.8072815,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,62,30,8,11,33,21,13,23,33,31,83,98487
1985,1943,7860861.9918,577172.1747,7871421.9918,587732.1747,POINT (7860861.9918 577172.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,200766033.0,264043.0,+45.2884491,-121.8072815,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797,62,30,8,11,33,21,13,23,33,31,83,98487
1986,1944,7860861.9918,566612.1747,7871421.9918,577172.1747,POINT (7860861.9918 566612.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1987,1945,7860861.9918,556052.1747,7871421.9918,566612.1747,POINT (7860861.9918 556052.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1988,1946,7860861.9918,545492.1747,7871421.9918,556052.1747,POINT (7860861.9918 545492.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1989,1947,7860861.9918,534932.1747,7871421.9918,545492.1747,POINT (7860861.9918 534932.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1990,1948,7860861.9918,524372.1747,7871421.9918,534932.1747,POINT (7860861.9918 524372.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1991,1949,7860861.9918,513812.1747,7871421.9918,524372.1747,POINT (7860861.9918 513812.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1992,1950,7860861.9918,503252.1747,7871421.9918,513812.1747,POINT (7860861.9918 503252.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1993,1951,7860861.9918,492692.1747,7871421.9918,503252.1747,POINT (7860861.9918 492692.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1994,1952,7860861.9918,482132.1747,7871421.9918,492692.1747,POINT (7860861.9918 482132.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1995,1953,7860861.9918,471572.1747,7871421.9918,482132.1747,POINT (7860861.9918 471572.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1996,1954,7860861.9918,461012.1747,7871421.9918,471572.1747,POINT (7860861.9918 461012.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1997,1955,7860861.9918,450452.1747,7871421.9918,461012.1747,POINT (7860861.9918 450452.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,-666666666
1998,1956,7860861.9918,439892.1747,7871421.9918,450452.1747,POINT (7860861.9918 439892.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1957,7860861.9918,429332.1747,7871421.9918,439892.1747,POINT (7860861.9918 429332.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1958,7860861.9918,418772.1747,7871421.9918,429332.1747,POINT (7860861.9918 418772.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1959,7860861.9918,408212.1747,7871421.9918,418772.1747,POINT (7860861.9918 408212.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,1960,7860861.9918,397652.1747,7871421.9918,408212.1747,POINT (7860861.9918 397652.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1961,7871421.9918,809492.1747,7881981.9918,820052.1747,POINT (7871421.9918 809492.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1962,7871421.9918,798932.1747,7881981.9918,809492.1747,POINT (7871421.9918 798932.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1963,7871421.9918,788372.1747,7881981.9918,798932.1747,POINT (7871421.9918 788372.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1964,7871421.9918,777812.1747,7881981.9918,788372.1747,POINT (7871421.9918 777812.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1965,7871421.9918,767252.1747,7881981.9918,777812.1747,POINT (7871421.9918 767252.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
