NAME,B19051_001E,B19051_002E,B19051_003E,B19058_001E,B19058_002E,B19058_003E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,state,county,tract,block group,GEOID
"Block Group 2, Census Tract 100.01, Multnomah County, Oregon",476,415,61,476,168,308,476,15,11,13,29,94,0,17,15,59,17,73,107,26,0,0,0,41,051,010001,2,410510100012
"Block Group 2, Census Tract 11, Deschutes County, Oregon",724,624,100,724,18,706,724,18,0,0,10,0,0,0,0,36,130,46,57,94,193,29,111,41,017,001100,2,410170011002
"Block Group 1, Census Tract 11, Deschutes County, Oregon",1320,956,364,1320,49,1271,1320,0,29,21,18,23,76,68,42,19,111,121,112,79,121,192,288,41,017,001100,1,410170011001
"Block Group 2, Census Tract 7, Deschutes County, Oregon",1390,1092,298,1390,268,1122,1390,49,11,32,24,144,42,54,44,112,176,137,265,164,48,68,20,41,017,000700,2,410170007002
"Block Group 2, Census Tract 52, Lane County, Oregon",587,459,128,587,30,557,587,9,0,11,7,0,44,33,30,39,45,54,101,98,31,57,28,41,039,005200,2,410390052002
"Block Group 1, Census Tract 35, Lane County, Oregon",337,260,77,337,119,218,337,12,13,21,8,50,30,0,29,16,60,4,33,9,22,21,9,41,039,003500,1,410390035001
"Block Group 1, Census Tract 36, Lane County, Oregon",619,379,240,619,329,290,619,68,100,87,69,38,11,75,27,14,39,53,38,0,0,0,0,41,039,003600,1,410390036001
"Block Group 2, Census Tract 36, Lane County, Oregon",376,294,82,376,24,352,376,7,13,0,0,0,0,6,8,10,28,53,54,12,19,57,109,41,039,003600,2,410390036002
"Block Group 4, Census Tract 36.01, Multnomah County, Oregon",511,466,45,511,87,424,511,12,10,11,0,0,7,9,8,10,25,114,128,32,44,39,62,41,051,003601,4,410510036014
"Block Group 3, Census Tract 36.01, Multnomah County, Oregon",558,496,62,558,115,443,558,122,12,0,0,8,6,10,11,9,44,101,90,43,43,23,36,41,051,003601,3,410510036013
"Block Group 1, Census Tract 36.01, Multnomah County, Oregon",289,259,30,289,16,273,289,10,0,0,0,8,8,0,0,27,15,24,58,28,38,26,47,41,051,003601,1,410510036011
"Block Group 3, Census Tract 40.01, Multnomah County, Oregon",535,452,83,535,54,481,535,0,0,50,34,0,92,19,79,42,0,17,97,44,32,17,12,41,051,004001,3,410510040013
"Block Group 4, Census Tract 40.01, Multnomah County, Oregon",893,795,98,893,77,816,893,19,0,0,43,34,77,60,0,42,86,143,163,102,66,31,27,41,051,004001,4,410510040014
"Block Group 1, Census Tract 52, Multnomah County, Oregon",589,371,218,589,226,363,589,178,82,28,12,57,14,64,19,0,0,36,18,15,0,47,19,41,051,005200,1,410510052001
"Block Group 1, Census Tract 57, Multnomah County, Oregon",605,418,187,605,39,566,605,67,0,0,21,17,36,28,43,56,11,38,103,26,18,36,105,41,051,005700,1,410510057001
"Block Group 1, Census Tract 60.01, Multnomah County, Oregon",446,358,88,446,51,395,446,10,26,0,7,24,32,0,23,0,19,59,72,40,35,41,58,41,051,006001,1,410510060011
"Block Group 2, Census Tract 65.01, Multnomah County, Oregon",855,697,158,855,13,842,855,0,32,46,16,27,73,0,30,0,53,80,106,127,61,15,189,41,051,006501,2,410510065012
"Block Group 2, Census Tract 9706, Wasco County, Oregon",625,457,168,625,177,448,625,0,44,28,59,47,13,36,16,53,69,83,97,50,6,8,16,41,065,970600,2,410659706002
"Block Group 2, Census Tract 9703, Wasco County, Oregon",356,303,53,356,39,317,356,28,13,0,0,7,0,9,11,38,12,84,62,43,10,39,0,41,065,970300,2,410659703002
"Block Group 4, Census Tract 103.06, Marion County, Oregon",384,227,157,384,84,300,384,0,18,9,42,29,12,50,0,16,22,71,67,35,13,0,0,41,047,010306,4,410470103064
"Block Group 5, Census Tract 103.06, Marion County, Oregon",268,166,102,268,57,211,268,50,0,37,0,26,0,0,0,0,13,23,61,44,14,0,0,41,047,010306,5,410470103065
"Block Group 1, Census Tract 103.06, Marion County, Oregon",1439,1038,401,1439,248,1191,1439,32,37,49,117,61,35,89,164,111,138,152,202,143,0,109,0,41,047,010306,1,410470103061
"Block Group 3, Census Tract 103.06, Marion County, Oregon",169,124,45,169,78,91,169,0,0,77,0,0,18,28,0,15,0,16,0,0,0,0,15,41,047,010306,3,410470103063
"Block Group 2, Census Tract 103.06, Marion County, Oregon",670,655,15,670,334,336,670,56,79,55,0,0,134,0,0,113,0,153,27,43,10,0,0,41,047,010306,2,410470103062
"Block Group 1, Census Tract 14.02, Marion County, Oregon",563,486,77,563,101,462,563,0,0,0,0,20,46,15,25,0,26,46,83,76,126,38,62,41,047,001402,1,410470014021
"Block Group 2, Census Tract 14.02, Marion County, Oregon",635,397,238,635,187,448,635,87,14,79,20,0,15,12,0,35,123,49,79,41,40,41,0,41,047,001402,2,410470014022
"Block Group 3, Census Tract 14.02, Marion County, Oregon",1110,871,239,1110,119,991,1110,48,53,142,8,13,0,86,19,81,108,159,258,72,45,18,0,41,047,001402,3,410470014023
"Block Group 4, Census Tract 10.01, Deschutes County, Oregon",1191,1140,51,1191,165,1026,1191,26,0,37,26,0,0,67,109,136,70,274,125,264,31,0,26,41,017,001001,4,410170010014
"Block Group 2, Census Tract 10.01, Deschutes County, Oregon",1640,1443,197,1640,264,1376,1640,0,54,0,78,117,52,95,81,28,89,339,288,258,83,64,14,41,017,001001,2,410170010012
"Block Group 3, Census Tract 10.01, Deschutes County, Oregon",487,415,72,487,116,371,487,0,0,116,0,0,0,0,57,0,56,0,75,83,100,0,0,41,017,001001,3,410170010013
"Block Group 1, Census Tract 4.01, Deschutes County, Oregon",1204,1045,159,1204,183,1021,1204,19,106,8,43,84,31,31,57,65,86,210,198,105,85,60,16,41,017,000401,1,410170004011
"Block Group 2, Census Tract 4.01, Deschutes County, Oregon",928,702,226,928,98,830,928,63,49,18,20,74,6,21,12,67,30,82,217,156,21,39,53,41,017,000401,2,410170004012
"Block Group 3, Census Tract 7.01, Marion County, Oregon",276,220,56,276,63,213,276,8,0,17,35,8,5,85,26,0,10,82,0,0,0,0,0,41,047,000701,3,410470007013
"Block Group 2, Census Tract 7.01, Marion County, Oregon",682,464,218,682,246,436,682,16,67,47,8,40,79,49,18,0,29,94,129,50,56,0,0,41,047,000701,2,410470007012
"Block Group 1, Census Tract 5.02, Marion County, Oregon",340,289,51,340,57,283,340,14,44,0,15,38,86,43,0,0,11,6,38,0,45,0,0,41,047,000502,1,410470005021
"Block Group 2, Census Tract 5.02, Marion County, Oregon",488,403,85,488,243,245,488,14,84,15,18,23,33,14,23,34,31,115,34,50,0,0,0,41,047,000502,2,410470005022
"Block Group 2, Census Tract 14.01, Marion County, Oregon",562,466,96,562,72,490,562,0,18,0,25,16,12,12,6,56,52,76,61,43,100,61,24,41,047,001401,2,410470014012
"Block Group 2, Census Tract 25.02, Marion County, Oregon",933,666,267,933,126,807,933,95,9,8,32,20,82,21,25,70,115,80,153,39,79,92,13,41,047,002502,2,410470025022
"Block Group 1, Census Tract 25.02, Marion County, Oregon",638,538,100,638,42,596,638,20,15,21,6,0,25,34,19,23,44,129,91,46,41,70,54,41,047,002502,1,410470025021
"Block Group 4, Census Tract 17, Jackson County, Oregon",1423,875,548,1423,366,1057,1423,170,130,103,68,57,74,32,57,22,122,210,198,81,48,38,13,41,029,001700,4,410290017004
"Block Group 3, Census Tract 29.01, Multnomah County, Oregon",481,365,116,481,9,472,481,12,8,0,53,34,36,14,6,11,24,110,44,34,55,27,13,41,051,002901,3,410510029013
"Block Group 1, Census Tract 29.01, Multnomah County, Oregon",356,322,34,356,6,350,356,0,0,0,0,6,14,12,21,31,0,56,78,45,22,37,34,41,051,002901,1,410510029011
"Block Group 2, Census Tract 29.01, Multnomah County, Oregon",389,346,43,389,25,364,389,0,15,0,0,0,0,2,24,0,7,23,91,48,34,37,108,41,051,002901,2,410510029012
"Block Group 2, Census Tract 36.03, Multnomah County, Oregon",370,343,27,370,41,329,370,10,0,4,33,19,24,12,5,5,0,17,66,40,37,56,42,41,051,003603,2,410510036032
"Block Group 2, Census Tract 40.02, Multnomah County, Oregon",361,309,52,361,73,288,361,6,0,0,15,15,17,0,15,0,43,64,52,18,49,43,24,41,051,004002,2,410510040022
"Block Group 3, Census Tract 40.02, Multnomah County, Oregon",572,498,74,572,119,453,572,15,15,16,15,15,18,7,8,19,28,97,71,51,106,50,41,41,051,004002,3,410510040023
"Block Group 4, Census Tract 40.02, Multnomah County, Oregon",417,346,71,417,51,366,417,40,8,9,0,33,16,0,16,20,39,71,70,18,28,31,18,41,051,004002,4,410510040024
"Block Group 3, Census Tract 41.02, Multnomah County, Oregon",518,390,128,518,28,490,518,0,13,42,20,0,13,0,29,16,10,91,66,32,51,65,70,41,051,004102,3,410510041023
"Block Group 2, Census Tract 41.02, Multnomah County, Oregon",379,300,79,379,63,316,379,13,17,0,0,31,15,0,20,0,18,13,47,42,56,93,14,41,051,004102,2,410510041022
"Block Group 1, Census Tract 45, Multnomah County, Oregon",1429,1247,182,1429,105,1324,1429,34,74,21,32,10,46,55,55,42,114,107,167,324,58,105,185,41,051,004500,1,410510045001
"Block Group 3, Census Tract 28.02, Multnomah County, Oregon",553,476,77,553,99,454,553,16,10,14,0,19,21,6,6,11,71,24,148,99,66,28,14,41,051,002802,3,410510028023
"Block Group 2, Census Tract 28.02, Multnomah County, Oregon",452,405,47,452,19,433,452,18,3,0,0,0,7,10,0,10,23,25,59,113,34,45,105,41,051,002802,2,410510028022
"Block Group 1, Census Tract 36.02, Multnomah County, Oregon",536,484,52,536,19,517,536,3,0,19,18,0,0,0,9,20,42,34,93,52,33,100,113,41,051,003602,1,410510036021
"Block Group 2, Census Tract 36.02, Multnomah County, Oregon",733,643,90,733,29,704,733,0,15,0,21,17,19,0,11,48,38,68,46,30,196,142,82,41,051,003602,2,410510036022
"Block Group 1, Census Tract 51, Multnomah County, Oregon",3410,2281,1129,3410,588,2822,3410,444,91,130,314,72,215,184,0,38,53,107,203,628,254,272,405,41,051,005100,1,410510051001
"Block Group 2, Census Tract 51, Multnomah County, Oregon",1874,1213,661,1874,802,1072,1874,343,265,143,98,179,0,59,26,0,43,130,23,174,77,52,262,41,051,005100,2,410510051002
"Block Group 1, Census Tract 86, Multnomah County, Oregon",783,708,75,783,265,518,783,21,22,8,18,42,30,48,21,31,130,126,80,63,87,41,15,41,051,008600,1,410510086001
"Block Group 2, Census Tract 86, Multnomah County, Oregon",737,606,131,737,218,519,737,25,42,22,96,42,10,76,26,37,59,60,124,73,22,23,0,41,051,008600,2,410510086002
"Block Group 1, Census Tract 71, Multnomah County, Oregon",784,638,146,784,42,742,784,0,24,0,0,34,11,0,18,23,44,103,173,93,101,62,98,41,051,007100,1,410510071001
"Block Group 2, Census Tract 80.01, Multnomah County, Oregon",729,513,216,729,76,653,729,53,7,42,42,38,64,25,75,63,36,135,96,39,9,5,0,41,051,008001,2,410510080012
"Block Group 1, Census Tract 85, Multnomah County, Oregon",1071,868,203,1071,246,825,1071,72,57,0,25,45,30,34,94,21,152,125,232,43,66,0,75,41,051,008500,1,410510085001
"Block Group 2, Census Tract 306, Washington County, Oregon",774,524,250,774,85,689,774,20,69,98,15,54,65,16,29,37,101,16,73,32,18,70,61,41,067,030600,2,410670306002
"Block Group 3, Census Tract 100.01, Multnomah County, Oregon",1451,1021,430,1451,449,1002,1451,117,82,153,171,79,81,116,101,53,61,95,111,114,0,87,30,41,051,010001,3,410510100013
"Block Group 2, Census Tract 4.01, Multnomah County, Oregon",249,241,8,249,14,235,249,21,0,8,8,0,0,0,0,0,24,58,22,45,25,38,0,41,051,000401,2,410510004012
"Block Group 4, Census Tract 4.01, Multnomah County, Oregon",255,204,51,255,7,248,255,0,14,0,0,0,14,0,25,0,11,28,26,42,11,58,26,41,051,000401,4,410510004014
"Block Group 1, Census Tract 4.01, Multnomah County, Oregon",541,466,75,541,53,488,541,28,0,0,20,0,0,9,38,0,95,79,94,87,37,38,16,41,051,000401,1,410510004011
"Block Group 3, Census Tract 4.01, Multnomah County, Oregon",467,397,70,467,43,424,467,17,8,10,0,42,0,9,11,0,31,87,69,97,31,20,35,41,051,000401,3,410510004013
"Block Group 4, Census Tract 41.01, Multnomah County, Oregon",746,633,113,746,135,611,746,18,17,16,0,103,74,0,151,22,28,146,55,81,18,17,0,41,051,004101,4,410510041014
"Block Group 1, Census Tract 41.01, Multnomah County, Oregon",314,289,25,314,72,242,314,0,17,11,0,0,0,28,21,0,47,75,57,1,37,14,6,41,051,004101,1,410510041011
"Block Group 3, Census Tract 41.01, Multnomah County, Oregon",1263,1081,182,1263,172,1091,1263,109,0,119,37,62,15,58,0,22,119,211,279,151,18,43,20,41,051,004101,3,410510041013
"Block Group 2, Census Tract 41.01, Multnomah County, Oregon",576,537,39,576,88,488,576,16,0,14,14,0,0,10,42,12,54,161,89,68,37,59,0,41,051,004101,2,410510041012
"Block Group 1, Census Tract 56, Multnomah County, Oregon",1121,730,391,1121,203,918,1121,213,57,82,97,142,122,13,34,0,87,27,216,16,6,9,0,41,051,005600,1,410510056001
"Block Group 3, Census Tract 56, Multnomah County, Oregon",520,411,109,520,78,442,520,157,27,0,33,40,68,66,18,15,41,55,0,0,0,0,0,41,051,005600,3,410510056003
"Block Group 1, Census Tract 324.04, Washington County, Oregon",285,256,29,285,2,283,285,0,0,0,0,0,22,18,19,19,0,74,44,0,0,48,41,41,067,032404,1,410670324041
"Block Group 1, Census Tract 314.02, Washington County, Oregon",648,562,86,648,124,524,648,78,17,0,58,37,24,62,62,40,67,106,46,28,12,11,0,41,067,031402,1,410670314021
"Block Group 3, Census Tract 314.04, Washington County, Oregon",908,783,125,908,72,836,908,20,0,11,51,61,21,21,11,30,149,73,136,109,70,58,87,41,067,031404,3,410670314043
"Block Group 4, Census Tract 314.04, Washington County, Oregon",451,387,64,451,28,423,451,0,0,10,0,0,0,0,41,8,19,69,58,101,77,68,0,41,067,031404,4,410670314044
"Block Group 1, Census Tract 315.08, Washington County, Oregon",850,820,30,850,9,841,850,0,0,21,24,0,16,0,0,0,40,0,12,92,103,240,302,41,067,031508,1,410670315081
"Block Group 2, Census Tract 315.08, Washington County, Oregon",596,542,54,596,0,596,596,8,0,0,0,0,0,0,0,0,0,17,55,13,39,61,403,41,067,031508,2,410670315082
"Block Group 2, Census Tract 315.11, Washington County, Oregon",215,187,28,215,20,195,215,12,0,10,0,0,10,10,0,15,9,19,66,55,0,0,9,41,067,031511,2,410670315112
"Block Group 1, Census Tract 318.06, Washington County, Oregon",570,509,61,570,21,549,570,0,10,0,26,23,26,0,56,0,71,158,56,60,44,40,0,41,067,031806,1,410670318061
"Block Group 3, Census Tract 318.06, Washington County, Oregon",900,778,122,900,62,838,900,0,12,0,23,10,0,20,0,53,74,69,156,186,49,142,106,41,067,031806,3,410670318063
"Block Group 4, Census Tract 322, Washington County, Oregon",331,271,60,331,0,331,331,50,0,0,0,10,0,13,0,0,14,31,33,18,30,46,86,41,067,032200,4,410670322004
"Block Group 2, Census Tract 322, Washington County, Oregon",438,293,145,438,15,423,438,43,0,12,31,28,0,0,12,12,15,8,173,18,37,6,43,41,067,032200,2,410670322002
"Block Group 3, Census Tract 322, Washington County, Oregon",408,249,159,408,0,408,408,0,0,0,0,14,58,13,0,33,26,26,66,49,35,41,47,41,067,032200,3,410670322003
"Block Group 1, Census Tract 313, Washington County, Oregon",775,660,115,775,119,656,775,42,85,61,32,88,91,80,50,0,29,60,64,44,0,16,33,41,067,031300,1,410670313001
"Block Group 4, Census Tract 9504, Curry County, Oregon",424,107,317,424,44,380,424,42,24,24,18,34,29,0,21,13,83,44,17,17,18,40,0,41,015,950400,4,410159504004
"Block Group 3, Census Tract 9503.02, Curry County, Oregon",628,322,306,628,78,550,628,71,24,70,107,11,13,57,0,12,54,52,77,64,0,0,16,41,015,950302,3,410159503023
"Block Group 2, Census Tract 82.01, Multnomah County, Oregon",469,401,68,469,44,425,469,7,22,18,6,7,10,0,21,37,39,27,114,107,4,39,11,41,051,008201,2,410510082012
"Block Group 1, Census Tract 96.03, Multnomah County, Oregon",675,551,124,675,123,552,675,9,8,9,66,24,20,72,33,47,73,42,109,76,60,19,8,41,051,009603,1,410510096031
"Block Group 1, Census Tract 102, Multnomah County, Oregon",539,410,129,539,44,495,539,25,0,0,0,90,0,71,3,19,26,46,139,120,0,0,0,41,051,010200,1,410510102001
"Block Group 1, Census Tract 9708, Union County, Oregon",324,184,140,324,44,280,324,31,11,51,9,20,29,35,24,13,17,13,37,16,6,10,2,41,061,970800,1,410619708001
"Block Group 4, Census Tract 9708, Union County, Oregon",439,338,101,439,74,365,439,8,4,14,25,11,5,20,28,16,44,67,61,25,50,16,45,41,061,970800,4,410619708004
"Block Group 2, Census Tract 9706, Union County, Oregon",440,385,55,440,0,440,440,0,22,0,8,19,0,38,18,0,0,82,107,56,45,9,36,41,061,970600,2,410619706002
"Block Group 4, Census Tract 203, Linn County, Oregon",424,399,25,424,26,398,424,0,0,0,10,71,12,31,31,12,14,94,91,39,0,0,19,41,043,020300,4,410430203004
"Block Group 1, Census Tract 203, Linn County, Oregon",300,237,63,300,51,249,300,0,0,10,0,0,0,21,18,0,12,47,35,12,117,18,10,41,043,020300,1,410430203001
"Block Group 2, Census Tract 203, Linn County, Oregon",369,254,115,369,134,235,369,101,12,0,17,0,12,61,30,23,0,9,41,12,41,10,0,41,043,020300,2,410430203002
"Block Group 2, Census Tract 204, Linn County, Oregon",399,315,84,399,126,273,399,47,9,7,50,23,46,51,20,19,17,60,27,15,8,0,0,41,043,020400,2,410430204002
"Block Group 4, Census Tract 204, Linn County, Oregon",512,351,161,512,229,283,512,65,19,14,54,51,32,9,90,8,13,33,65,36,0,23,0,41,043,020400,4,410430204004
"Block Group 2, Census Tract 318.15, Washington County, Oregon",1267,1049,218,1267,42,1225,1267,127,0,0,98,0,32,31,29,40,44,78,173,167,151,114,183,41,067,031815,2,410670318152
"Block Group 1, Census Tract 27, Marion County, Oregon",1146,861,285,1146,95,1051,1146,6,11,36,18,7,24,56,37,45,54,48,253,126,169,204,52,41,047,002700,1,410470027001
"Block Group 1, Census Tract 205.01, Clackamas County, Oregon",365,237,128,365,25,340,365,13,12,19,55,0,0,65,0,0,0,18,20,11,11,88,53,41,005,020501,1,410050205011
"Block Group 2, Census Tract 207, Clackamas County, Oregon",734,563,171,734,97,637,734,52,0,23,0,0,17,10,11,41,69,70,102,52,103,66,118,41,005,020700,2,410050207002
"Block Group 1, Census Tract 207, Clackamas County, Oregon",289,240,49,289,63,226,289,34,0,0,0,10,21,0,0,6,19,19,9,28,20,91,32,41,005,020700,1,410050207001
"Block Group 1, Census Tract 225, Clackamas County, Oregon",915,722,193,915,138,777,915,16,31,20,11,38,80,46,46,0,47,132,129,147,103,55,14,41,005,022500,1,410050225001
"Block Group 2, Census Tract 225, Clackamas County, Oregon",760,670,90,760,272,488,760,66,0,56,19,0,87,21,75,35,18,68,143,101,41,30,0,41,005,022500,2,410050225002
"Block Group 4, Census Tract 225, Clackamas County, Oregon",269,232,37,269,12,257,269,16,12,56,0,0,0,0,18,12,0,12,93,31,0,0,19,41,005,022500,4,410050225004
"Block Group 3, Census Tract 225, Clackamas County, Oregon",1078,943,135,1078,54,1024,1078,13,0,0,16,79,27,27,51,0,169,87,147,220,37,128,77,41,005,022500,3,410050225003
"Block Group 2, Census Tract 234.01, Clackamas County, Oregon",750,516,234,750,90,660,750,19,57,24,32,9,72,12,9,0,62,22,108,102,45,81,96,41,005,023401,2,410050234012
"Block Group 1, Census Tract 234.01, Clackamas County, Oregon",594,452,142,594,67,527,594,19,0,58,47,31,20,34,19,20,48,94,76,46,28,14,40,41,005,023401,1,410050234011
"Block Group 3, Census Tract 234.01, Clackamas County, Oregon",419,321,98,419,21,398,419,31,0,10,0,9,20,0,9,0,41,38,40,113,62,46,0,41,005,023401,3,410050234013
"Block Group 3, Census Tract 241, Clackamas County, Oregon",515,390,125,515,23,492,515,33,0,30,0,27,45,0,38,20,9,39,60,37,51,93,33,41,005,024100,3,410050241003
"Block Group 1, Census Tract 241, Clackamas County, Oregon",639,495,144,639,59,580,639,8,0,20,32,0,18,8,20,56,67,56,81,74,89,52,58,41,005,024100,1,410050241001
"Block Group 1, Census Tract 206, Clackamas County, Oregon",682,559,123,682,34,648,682,14,0,0,0,0,34,16,102,18,65,29,144,43,92,62,63,41,005,020600,1,410050206001
"Block Group 3, Census Tract 206, Clackamas County, Oregon",1204,1053,151,1204,63,1141,1204,20,19,0,66,54,72,0,24,0,98,142,101,96,83,123,306,41,005,020600,3,410050206003
"Block Group 1, Census Tract 203.03, Clackamas County, Oregon",1038,1002,36,1038,52,986,1038,34,0,35,23,0,52,68,17,58,22,120,143,88,58,189,131,41,005,020303,1,410050203031
"Block Group 2, Census Tract 208, Clackamas County, Oregon",419,378,41,419,60,359,419,11,0,8,27,9,72,30,9,0,46,49,77,53,9,19,0,41,005,020800,2,410050208002
"Block Group 3, Census Tract 208, Clackamas County, Oregon",844,663,181,844,56,788,844,40,8,35,70,17,44,76,66,67,91,64,116,68,36,17,29,41,005,020800,3,410050208003
"Block Group 2, Census Tract 221.01, Clackamas County, Oregon",465,339,126,465,33,432,465,0,0,0,19,19,34,20,18,0,29,18,107,15,90,37,59,41,005,022101,2,410050221012
"Block Group 1, Census Tract 221.01, Clackamas County, Oregon",942,712,230,942,242,700,942,44,21,55,0,53,18,22,13,19,124,153,49,102,119,122,28,41,005,022101,1,410050221011
"Block Group 2, Census Tract 9716, Klamath County, Oregon",377,182,195,377,223,154,377,26,50,64,60,10,24,31,22,9,57,0,0,10,0,14,0,41,035,971600,2,410359716002
"Block Group 3, Census Tract 9716, Klamath County, Oregon",535,399,136,535,264,271,535,51,58,80,45,45,62,0,76,0,82,0,36,0,0,0,0,41,035,971600,3,410359716003
